timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,counts,countsPercentage,countsMales,countsPercentageMales,countsFemales,countsPercentageFemales,Province,District,Municipality,ReportType
Census 2022,Municipality,Umdoni,Completed Primary,3650,3.8,,,,,KwaZulu-Natal,Ugu,Umdoni,DsHighestLevelEducations
Census 2022,Municipality,Umdoni,Some Secondary,27680,28.9,,,,,KwaZulu-Natal,Ugu,Umdoni,DsHighestLevelEducations
Census 2022,Municipality,Umdoni,Grade 12/Std10,35161,36.7,,,,,KwaZulu-Natal,Ugu,Umdoni,DsHighestLevelEducations
Census 2022,Municipality,Umdoni,Higher Education,6896,7.2,,,,,KwaZulu-Natal,Ugu,Umdoni,DsHighestLevelEducations
Census 2022,Municipality,Umdoni,Other,924,1.0,,,,,KwaZulu-Natal,Ugu,Umdoni,DsHighestLevelEducations
Census 2022,Municipality,uMuziwabantu,No Schooling,5854,10.4,,,,,KwaZulu-Natal,Ugu,uMuziwabantu,DsHighestLevelEducations
Census 2022,Municipality,uMuziwabantu,Some Primary,9352,16.5,,,,,KwaZulu-Natal,Ugu,uMuziwabantu,DsHighestLevelEducations
Census 2022,Municipality,uMuziwabantu,Completed Primary,3625,6.4,,,,,KwaZulu-Natal,Ugu,uMuziwabantu,DsHighestLevelEducations
Census 2022,Municipality,uMuziwabantu,Some Secondary,19611,34.7,,,,,KwaZulu-Natal,Ugu,uMuziwabantu,DsHighestLevelEducations
Census 2022,Municipality,uMuziwabantu,Grade 12/Std10,14313,25.3,,,,,KwaZulu-Natal,Ugu,uMuziwabantu,DsHighestLevelEducations
Census 2022,Municipality,uMuziwabantu,Higher Education,3647,6.5,,,,,KwaZulu-Natal,Ugu,uMuziwabantu,DsHighestLevelEducations
Census 2022,Municipality,uMuziwabantu,Other,125,0.2,,,,,KwaZulu-Natal,Ugu,uMuziwabantu,DsHighestLevelEducations
Census 2022,Municipality,Umzumbe,No Schooling,9412,12.4,,,,,KwaZulu-Natal,Ugu,Umzumbe,DsHighestLevelEducations
Census 2022,Municipality,Umzumbe,Some Primary,11425,15.1,,,,,KwaZulu-Natal,Ugu,Umzumbe,DsHighestLevelEducations
Census 2022,Municipality,Umzumbe,Completed Primary,3569,4.7,,,,,KwaZulu-Natal,Ugu,Umzumbe,DsHighestLevelEducations
Census 2022,Municipality,Umzumbe,Some Secondary,22988,30.3,,,,,KwaZulu-Natal,Ugu,Umzumbe,DsHighestLevelEducations
Census 2022,Municipality,Umzumbe,Grade 12/Std10,24392,32.2,,,,,KwaZulu-Natal,Ugu,Umzumbe,DsHighestLevelEducations
Census 2022,Municipality,Umzumbe,Higher Education,3836,5.1,,,,,KwaZulu-Natal,Ugu,Umzumbe,DsHighestLevelEducations
Census 2022,Municipality,Umzumbe,Other,222,0.3,,,,,KwaZulu-Natal,Ugu,Umzumbe,DsHighestLevelEducations
Census 2022,Municipality,Impendle,No Schooling,1957,9.8,,,,,KwaZulu-Natal,Umgungundlovu,Impendle,DsHighestLevelEducations
Census 2022,Municipality,Impendle,Some Primary,2868,14.3,,,,,KwaZulu-Natal,Umgungundlovu,Impendle,DsHighestLevelEducations
Census 2022,Municipality,Impendle,Completed Primary,934,4.7,,,,,KwaZulu-Natal,Umgungundlovu,Impendle,DsHighestLevelEducations
Census 2022,Municipality,Impendle,Some Secondary,6650,33.2,,,,,KwaZulu-Natal,Umgungundlovu,Impendle,DsHighestLevelEducations
Census 2022,Municipality,Impendle,Grade 12/Std10,6295,31.5,,,,,KwaZulu-Natal,Umgungundlovu,Impendle,DsHighestLevelEducations
Census 2022,Municipality,Impendle,Higher Education,1231,6.2,,,,,KwaZulu-Natal,Umgungundlovu,Impendle,DsHighestLevelEducations
Census 2022,Municipality,Impendle,Other,72,0.4,,,,,KwaZulu-Natal,Umgungundlovu,Impendle,DsHighestLevelEducations
Census 2022,Municipality,Mkhambathini,No Schooling,4886,13.2,,,,,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsHighestLevelEducations
Census 2022,Municipality,Mkhambathini,Some Primary,3370,9.1,,,,,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsHighestLevelEducations
Census 2022,Municipality,Mkhambathini,Completed Primary,1417,3.8,,,,,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsHighestLevelEducations
Census 2022,Municipality,Mkhambathini,Some Secondary,10783,29.1,,,,,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsHighestLevelEducations
Census 2022,Municipality,Mkhambathini,Grade 12/Std10,13949,37.7,,,,,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsHighestLevelEducations
Census 2022,Municipality,Mkhambathini,Higher Education,2494,6.7,,,,,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsHighestLevelEducations
Census 2022,Municipality,Mkhambathini,Other,133,0.4,,,,,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsHighestLevelEducations
Census 2022,Municipality,Mpofana,No Schooling,1430,7.0,,,,,KwaZulu-Natal,Umgungundlovu,Mpofana,DsHighestLevelEducations
Census 2022,Municipality,Mpofana,Some Primary,1931,9.4,,,,,KwaZulu-Natal,Umgungundlovu,Mpofana,DsHighestLevelEducations
Census 2022,Municipality,Mpofana,Completed Primary,709,3.5,,,,,KwaZulu-Natal,Umgungundlovu,Mpofana,DsHighestLevelEducations
Census 2022,Municipality,Mpofana,Some Secondary,6990,34.0,,,,,KwaZulu-Natal,Umgungundlovu,Mpofana,DsHighestLevelEducations
Census 2022,Municipality,Mpofana,Grade 12/Std10,8167,39.8,,,,,KwaZulu-Natal,Umgungundlovu,Mpofana,DsHighestLevelEducations
Census 2022,Municipality,Mpofana,Higher Education,1235,6.0,,,,,KwaZulu-Natal,Umgungundlovu,Mpofana,DsHighestLevelEducations
Census 2022,Municipality,Mpofana,Other,79,0.4,,,,,KwaZulu-Natal,Umgungundlovu,Mpofana,DsHighestLevelEducations
Census 2022,Municipality,Richmond,No Schooling,3532,9.9,,,,,KwaZulu-Natal,Umgungundlovu,Richmond,DsHighestLevelEducations
Census 2022,Municipality,Richmond,Some Primary,4345,12.2,,,,,KwaZulu-Natal,Umgungundlovu,Richmond,DsHighestLevelEducations
Census 2022,Municipality,Richmond,Completed Primary,1555,4.4,,,,,KwaZulu-Natal,Umgungundlovu,Richmond,DsHighestLevelEducations
Census 2022,Municipality,Richmond,Some Secondary,11974,33.6,,,,,KwaZulu-Natal,Umgungundlovu,Richmond,DsHighestLevelEducations
Census 2022,Municipality,Richmond,Grade 12/Std10,12388,34.8,,,,,KwaZulu-Natal,Umgungundlovu,Richmond,DsHighestLevelEducations
Census 2022,Municipality,Richmond,Higher Education,1690,4.7,,,,,KwaZulu-Natal,Umgungundlovu,Richmond,DsHighestLevelEducations
Census 2022,Municipality,Richmond,Other,130,0.4,,,,,KwaZulu-Natal,Umgungundlovu,Richmond,DsHighestLevelEducations
Census 2022,Municipality,The Msunduzi,No Schooling,21140,4.0,,,,,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsHighestLevelEducations
Census 2022,Municipality,The Msunduzi,Some Primary,32806,6.2,,,,,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsHighestLevelEducations
Census 2022,Municipality,The Msunduzi,Completed Primary,15089,2.9,,,,,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsHighestLevelEducations
Census 2022,Municipality,The Msunduzi,Some Secondary,148819,28.3,,,,,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsHighestLevelEducations
Census 2022,Municipality,The Msunduzi,Grade 12/Std10,227473,43.3,,,,,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsHighestLevelEducations
Census 2022,Municipality,The Msunduzi,Higher Education,76858,14.6,,,,,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsHighestLevelEducations
Census 2022,Municipality,The Msunduzi,Other,3635,0.7,,,,,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsHighestLevelEducations
Census 2022,Municipality,uMngeni,No Schooling,2876,4.1,,,,,KwaZulu-Natal,Umgungundlovu,uMngeni,DsHighestLevelEducations
Census 2022,Municipality,uMngeni,Some Primary,4236,6.0,,,,,KwaZulu-Natal,Umgungundlovu,uMngeni,DsHighestLevelEducations
Census 2022,Municipality,uMngeni,Completed Primary,1861,2.7,,,,,KwaZulu-Natal,Umgungundlovu,uMngeni,DsHighestLevelEducations
Census 2022,Municipality,uMngeni,Some Secondary,17725,25.3,,,,,KwaZulu-Natal,Umgungundlovu,uMngeni,DsHighestLevelEducations
Census 2022,Municipality,uMngeni,Grade 12/Std10,28412,40.6,,,,,KwaZulu-Natal,Umgungundlovu,uMngeni,DsHighestLevelEducations
Census 2022,Municipality,uMngeni,Higher Education,14273,20.4,,,,,KwaZulu-Natal,Umgungundlovu,uMngeni,DsHighestLevelEducations
Census 2022,Municipality,uMngeni,Other,682,1.0,,,,,KwaZulu-Natal,Umgungundlovu,uMngeni,DsHighestLevelEducations
Census 2022,Municipality,uMshwathi,No Schooling,7411,11.0,,,,,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsHighestLevelEducations
Census 2022,Municipality,uMshwathi,Some Primary,8156,12.2,,,,,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsHighestLevelEducations
Census 2022,Municipality,uMshwathi,Completed Primary,3105,4.6,,,,,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsHighestLevelEducations
Census 2022,Municipality,uMshwathi,Some Secondary,20928,31.2,,,,,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsHighestLevelEducations
Census 2022,Municipality,uMshwathi,Grade 12/Std10,22920,34.2,,,,,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsHighestLevelEducations
Census 2022,Municipality,uMshwathi,Higher Education,4022,6.0,,,,,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsHighestLevelEducations
Census 2022,Municipality,uMshwathi,Other,549,0.8,,,,,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsHighestLevelEducations
Census 2022,Municipality,Big Five Hlabisa,No Schooling,10670,16.3,,,,,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsHighestLevelEducations
Census 2022,Municipality,Big Five Hlabisa,Some Primary,6974,10.7,,,,,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsHighestLevelEducations
Census 2022,Municipality,Big Five Hlabisa,Completed Primary,2760,4.2,,,,,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsHighestLevelEducations
Census 2022,Municipality,Big Five Hlabisa,Some Secondary,19654,30.1,,,,,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsHighestLevelEducations
Census 2022,Municipality,Big Five Hlabisa,Grade 12/Std10,21649,33.1,,,,,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsHighestLevelEducations
Census 2022,Municipality,Big Five Hlabisa,Higher Education,3363,5.1,,,,,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsHighestLevelEducations
Census 2022,Municipality,Big Five Hlabisa,Other,296,0.5,,,,,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsHighestLevelEducations
Census 2022,Municipality,Jozini,No Schooling,23128,22.9,,,,,KwaZulu-Natal,Umkhanyakude,Jozini,DsHighestLevelEducations
Census 2022,Municipality,Jozini,Some Primary,7892,7.8,,,,,KwaZulu-Natal,Umkhanyakude,Jozini,DsHighestLevelEducations
Census 2022,Municipality,Jozini,Completed Primary,3657,3.6,,,,,KwaZulu-Natal,Umkhanyakude,Jozini,DsHighestLevelEducations
Census 2022,Municipality,Jozini,Some Secondary,26521,26.3,,,,,KwaZulu-Natal,Umkhanyakude,Jozini,DsHighestLevelEducations
Census 2022,Municipality,Jozini,Grade 12/Std10,34185,33.9,,,,,KwaZulu-Natal,Umkhanyakude,Jozini,DsHighestLevelEducations
Census 2022,Municipality,Jozini,Higher Education,4873,4.8,,,,,KwaZulu-Natal,Umkhanyakude,Jozini,DsHighestLevelEducations
Census 2022,Municipality,Jozini,Other,629,0.6,,,,,KwaZulu-Natal,Umkhanyakude,Jozini,DsHighestLevelEducations
Census 2022,Municipality,Mtubatuba,No Schooling,16568,14.8,,,,,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsHighestLevelEducations
Census 2022,Municipality,Mtubatuba,Some Primary,10544,9.4,,,,,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsHighestLevelEducations
Census 2022,Municipality,Mtubatuba,Completed Primary,3971,3.6,,,,,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsHighestLevelEducations
Census 2022,Municipality,Mtubatuba,Some Secondary,30709,27.5,,,,,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsHighestLevelEducations
Census 2022,Municipality,Mtubatuba,Grade 12/Std10,42116,37.7,,,,,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsHighestLevelEducations
Census 2022,Municipality,Mtubatuba,Higher Education,6895,6.2,,,,,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsHighestLevelEducations
Census 2022,Municipality,Mtubatuba,Other,978,0.9,,,,,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsHighestLevelEducations
Census 2022,Municipality,Umhlabuyalingana,No Schooling,24416,24.4,,,,,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsHighestLevelEducations
Census 2022,Municipality,Umhlabuyalingana,Some Primary,9029,9.0,,,,,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsHighestLevelEducations
Census 2022,Municipality,Umhlabuyalingana,Completed Primary,3830,3.8,,,,,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsHighestLevelEducations
Census 2022,Municipality,Umhlabuyalingana,Some Secondary,24201,24.2,,,,,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsHighestLevelEducations
Census 2022,Municipality,Umhlabuyalingana,Grade 12/Std10,33239,33.3,,,,,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsHighestLevelEducations
Census 2022,Municipality,Umhlabuyalingana,Higher Education,4579,4.6,,,,,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsHighestLevelEducations
Census 2022,Municipality,Umhlabuyalingana,Other,607,0.6,,,,,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsHighestLevelEducations
Census 2022,Municipality,Endumeni,No Schooling,2755,4.6,,,,,KwaZulu-Natal,Umzinyathi,Endumeni,DsHighestLevelEducations
Census 2022,Municipality,Endumeni,Some Primary,4314,7.2,,,,,KwaZulu-Natal,Umzinyathi,Endumeni,DsHighestLevelEducations
Census 2022,Municipality,Endumeni,Completed Primary,1804,3.0,,,,,KwaZulu-Natal,Umzinyathi,Endumeni,DsHighestLevelEducations
Census 2022,Municipality,Endumeni,Some Secondary,17661,29.7,,,,,KwaZulu-Natal,Umzinyathi,Endumeni,DsHighestLevelEducations
Census 2022,Municipality,Endumeni,Grade 12/Std10,24860,41.8,,,,,KwaZulu-Natal,Umzinyathi,Endumeni,DsHighestLevelEducations
Census 2022,Municipality,Endumeni,Higher Education,7749,13.0,,,,,KwaZulu-Natal,Umzinyathi,Endumeni,DsHighestLevelEducations
Census 2022,Municipality,Endumeni,Other,375,0.6,,,,,KwaZulu-Natal,Umzinyathi,Endumeni,DsHighestLevelEducations
Census 2022,Municipality,Msinga,No Schooling,27870,29.0,,,,,KwaZulu-Natal,Umzinyathi,Msinga,DsHighestLevelEducations
Census 2022,Municipality,Msinga,Some Primary,9264,9.7,,,,,KwaZulu-Natal,Umzinyathi,Msinga,DsHighestLevelEducations
Census 2022,Municipality,Msinga,Completed Primary,4009,4.2,,,,,KwaZulu-Natal,Umzinyathi,Msinga,DsHighestLevelEducations
Census 2022,Municipality,Msinga,Some Secondary,26883,28.0,,,,,KwaZulu-Natal,Umzinyathi,Msinga,DsHighestLevelEducations
Census 2022,Municipality,Msinga,Grade 12/Std10,24610,25.6,,,,,KwaZulu-Natal,Umzinyathi,Msinga,DsHighestLevelEducations
Census 2022,Municipality,Msinga,Higher Education,3068,3.2,,,,,KwaZulu-Natal,Umzinyathi,Msinga,DsHighestLevelEducations
Census 2022,Municipality,Msinga,Other,254,0.3,,,,,KwaZulu-Natal,Umzinyathi,Msinga,DsHighestLevelEducations
Census 2022,Municipality,Nqutu,No Schooling,13665,14.0,,,,,KwaZulu-Natal,Umzinyathi,Nqutu,DsHighestLevelEducations
Census 2022,Municipality,Nqutu,Some Primary,13015,13.4,,,,,KwaZulu-Natal,Umzinyathi,Nqutu,DsHighestLevelEducations
Census 2022,Municipality,Nqutu,Completed Primary,4196,4.3,,,,,KwaZulu-Natal,Umzinyathi,Nqutu,DsHighestLevelEducations
Census 2022,Municipality,Nqutu,Some Secondary,31374,32.2,,,,,KwaZulu-Natal,Umzinyathi,Nqutu,DsHighestLevelEducations
Census 2022,Municipality,Nqutu,Grade 12/Std10,30316,31.1,,,,,KwaZulu-Natal,Umzinyathi,Nqutu,DsHighestLevelEducations
Census 2022,Municipality,Nqutu,Higher Education,4552,4.7,,,,,KwaZulu-Natal,Umzinyathi,Nqutu,DsHighestLevelEducations
Census 2022,Municipality,Nqutu,Other,302,0.3,,,,,KwaZulu-Natal,Umzinyathi,Nqutu,DsHighestLevelEducations
Census 2022,Municipality,Umvoti,No Schooling,14385,18.8,,,,,KwaZulu-Natal,Umzinyathi,Umvoti,DsHighestLevelEducations
Census 2022,Municipality,Umvoti,Some Primary,7969,10.4,,,,,KwaZulu-Natal,Umzinyathi,Umvoti,DsHighestLevelEducations
Census 2022,Municipality,Umvoti,Completed Primary,3307,4.3,,,,,KwaZulu-Natal,Umzinyathi,Umvoti,DsHighestLevelEducations
Census 2022,Municipality,Umvoti,Some Secondary,21204,27.7,,,,,KwaZulu-Natal,Umzinyathi,Umvoti,DsHighestLevelEducations
Census 2022,Municipality,Umvoti,Grade 12/Std10,24240,31.7,,,,,KwaZulu-Natal,Umzinyathi,Umvoti,DsHighestLevelEducations
Census 2022,Municipality,Umvoti,Higher Education,5133,6.7,,,,,KwaZulu-Natal,Umzinyathi,Umvoti,DsHighestLevelEducations
Census 2022,Municipality,Umvoti,Other,280,0.4,,,,,KwaZulu-Natal,Umzinyathi,Umvoti,DsHighestLevelEducations
Census 2022,Municipality,Alfred Duma,No Schooling,19798,8.5,,,,,KwaZulu-Natal,Uthukela,Alfred Duma,DsHighestLevelEducations
Census 2022,Municipality,Alfred Duma,Some Primary,20175,8.7,,,,,KwaZulu-Natal,Uthukela,Alfred Duma,DsHighestLevelEducations
Census 2022,Municipality,Alfred Duma,Completed Primary,8035,3.5,,,,,KwaZulu-Natal,Uthukela,Alfred Duma,DsHighestLevelEducations
Census 2022,Municipality,Alfred Duma,Some Secondary,69029,29.6,,,,,KwaZulu-Natal,Uthukela,Alfred Duma,DsHighestLevelEducations
Census 2022,Municipality,Alfred Duma,Grade 12/Std10,93510,40.2,,,,,KwaZulu-Natal,Uthukela,Alfred Duma,DsHighestLevelEducations
Census 2022,Municipality,Alfred Duma,Higher Education,20862,9.0,,,,,KwaZulu-Natal,Uthukela,Alfred Duma,DsHighestLevelEducations
Census 2022,Municipality,Alfred Duma,Other,1458,0.6,,,,,KwaZulu-Natal,Uthukela,Alfred Duma,DsHighestLevelEducations
Census 2022,Municipality,Inkosi Langalibalele,No Schooling,13734,10.8,,,,,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsHighestLevelEducations
Census 2022,Municipality,Inkosi Langalibalele,Some Primary,13034,10.2,,,,,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsHighestLevelEducations
Census 2022,Municipality,Inkosi Langalibalele,Completed Primary,5064,4.0,,,,,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsHighestLevelEducations
Census 2022,Municipality,Inkosi Langalibalele,Some Secondary,39996,31.3,,,,,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsHighestLevelEducations
Census 2022,Municipality,Inkosi Langalibalele,Grade 12/Std10,47022,36.8,,,,,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsHighestLevelEducations
Census 2022,Municipality,Inkosi Langalibalele,Higher Education,8296,6.5,,,,,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsHighestLevelEducations
Census 2022,Municipality,Inkosi Langalibalele,Other,461,0.4,,,,,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsHighestLevelEducations
Census 2022,Municipality,Okhahlamba,No Schooling,9422,12.7,,,,,KwaZulu-Natal,Uthukela,Okhahlamba,DsHighestLevelEducations
Census 2022,Municipality,Okhahlamba,Some Primary,8797,11.8,,,,,KwaZulu-Natal,Uthukela,Okhahlamba,DsHighestLevelEducations
Census 2022,Municipality,Okhahlamba,Completed Primary,3201,4.3,,,,,KwaZulu-Natal,Uthukela,Okhahlamba,DsHighestLevelEducations
Census 2022,Municipality,Okhahlamba,Some Secondary,24136,32.4,,,,,KwaZulu-Natal,Uthukela,Okhahlamba,DsHighestLevelEducations
Census 2022,Municipality,Okhahlamba,Grade 12/Std10,24482,32.9,,,,,KwaZulu-Natal,Uthukela,Okhahlamba,DsHighestLevelEducations
Census 2022,Municipality,Okhahlamba,Higher Education,4091,5.5,,,,,KwaZulu-Natal,Uthukela,Okhahlamba,DsHighestLevelEducations
Census 2022,Municipality,Okhahlamba,Other,321,0.4,,,,,KwaZulu-Natal,Uthukela,Okhahlamba,DsHighestLevelEducations
Census 2022,Municipality,Abaqulusi,No Schooling,12146,9.3,,,,,KwaZulu-Natal,Zululand,Abaqulusi,DsHighestLevelEducations
Census 2022,Municipality,Abaqulusi,Some Primary,12925,9.9,,,,,KwaZulu-Natal,Zululand,Abaqulusi,DsHighestLevelEducations
Census 2022,Municipality,Abaqulusi,Completed Primary,4560,3.5,,,,,KwaZulu-Natal,Zululand,Abaqulusi,DsHighestLevelEducations
Census 2022,Municipality,Abaqulusi,Some Secondary,40078,30.8,,,,,KwaZulu-Natal,Zululand,Abaqulusi,DsHighestLevelEducations
Census 2022,Municipality,Abaqulusi,Grade 12/Std10,49698,38.1,,,,,KwaZulu-Natal,Zululand,Abaqulusi,DsHighestLevelEducations
Census 2022,Municipality,Abaqulusi,Higher Education,10373,8.0,,,,,KwaZulu-Natal,Zululand,Abaqulusi,DsHighestLevelEducations
Census 2022,Municipality,Abaqulusi,Other,492,0.4,,,,,KwaZulu-Natal,Zululand,Abaqulusi,DsHighestLevelEducations
Census 2022,Municipality,eDumbe,No Schooling,6186,12.6,,,,,KwaZulu-Natal,Zululand,eDumbe,DsHighestLevelEducations
Census 2022,Municipality,eDumbe,Some Primary,5769,11.7,,,,,KwaZulu-Natal,Zululand,eDumbe,DsHighestLevelEducations
Census 2022,Municipality,eDumbe,Completed Primary,2054,4.2,,,,,KwaZulu-Natal,Zululand,eDumbe,DsHighestLevelEducations
Census 2022,Municipality,eDumbe,Some Secondary,18047,36.7,,,,,KwaZulu-Natal,Zululand,eDumbe,DsHighestLevelEducations
Census 2022,Municipality,eDumbe,Grade 12/Std10,14839,30.1,,,,,KwaZulu-Natal,Zululand,eDumbe,DsHighestLevelEducations
Census 2022,Municipality,eDumbe,Higher Education,2215,4.5,,,,,KwaZulu-Natal,Zululand,eDumbe,DsHighestLevelEducations
Census 2022,Municipality,eDumbe,Other,119,0.2,,,,,KwaZulu-Natal,Zululand,eDumbe,DsHighestLevelEducations
Census 2022,Municipality,Nongoma,No Schooling,16461,15.0,,,,,KwaZulu-Natal,Zululand,Nongoma,DsHighestLevelEducations
Census 2022,Municipality,Nongoma,Some Primary,11455,10.4,,,,,KwaZulu-Natal,Zululand,Nongoma,DsHighestLevelEducations
Census 2022,Municipality,Nongoma,Completed Primary,4107,3.7,,,,,KwaZulu-Natal,Zululand,Nongoma,DsHighestLevelEducations
Census 2022,Municipality,Nongoma,Some Secondary,30291,27.5,,,,,KwaZulu-Natal,Zululand,Nongoma,DsHighestLevelEducations
Census 2022,Municipality,Nongoma,Grade 12/Std10,42133,38.3,,,,,KwaZulu-Natal,Zululand,Nongoma,DsHighestLevelEducations
Census 2022,Municipality,Nongoma,Higher Education,5171,4.7,,,,,KwaZulu-Natal,Zululand,Nongoma,DsHighestLevelEducations
Census 2022,Municipality,Nongoma,Other,406,0.4,,,,,KwaZulu-Natal,Zululand,Nongoma,DsHighestLevelEducations
Census 2022,Municipality,Ulundi,No Schooling,16693,14.8,,,,,KwaZulu-Natal,Zululand,Ulundi,DsHighestLevelEducations
Census 2022,Municipality,Ulundi,Some Primary,11516,10.2,,,,,KwaZulu-Natal,Zululand,Ulundi,DsHighestLevelEducations
Census 2022,Municipality,Ulundi,Completed Primary,4125,3.7,,,,,KwaZulu-Natal,Zululand,Ulundi,DsHighestLevelEducations
Census 2022,Municipality,Ulundi,Some Secondary,30014,26.6,,,,,KwaZulu-Natal,Zululand,Ulundi,DsHighestLevelEducations
Census 2022,Municipality,Ulundi,Grade 12/Std10,41420,36.7,,,,,KwaZulu-Natal,Zululand,Ulundi,DsHighestLevelEducations
Census 2022,Municipality,Ulundi,Higher Education,8510,7.5,,,,,KwaZulu-Natal,Zululand,Ulundi,DsHighestLevelEducations
Census 2022,Municipality,Ulundi,Other,520,0.5,,,,,KwaZulu-Natal,Zululand,Ulundi,DsHighestLevelEducations
